"location_id";"state";"district";"market"
"b87bca7a1a1f2f8ead0abf9688ec7591";"NAN";"HOSHIARPUR";"GARH SHANKAR(MAHALPUR)"
"b38c1d4bc2ce6961ec5e58a86c40f927";"UTTAR PRADESH";"PRAYAGRAJ";"UNKNOWN"
"da6cd4e7641a69179a74993d34a0b3c7";"NAN";"DEWAS";"KHATEGAON"
"841ba8ffe16d436c9ecbb634bbbe68b7";"MADHYA PRADESH";"SHIVPURI";"MAGRONI"
"ca943b9a09d9389512dc74cbc91450ae";"GUJARAT";"UNKNOWN";"BHAVNAGAR"
"8c11393b9b198c862dcd91a079c83390";"MADHYA PRADESH";"UNKNOWN";"BIJAWAR"
"f76b619d63c05f2e74d0747a1161749a";"MAHARASHTRA";"UNKNOWN";"SANGAMNER"
"6bed186e573989a2c62b919a3f29ad2e";"CHATTISGARH";"DURG";"DURG"
"27c38fd9aa7a6d3f41db071c61111f27";"MADHYA PRADESH";"SHIVPURI";"KHANIADHANA"
"5c6e30993dae04f566ca4b13eb8bce32";"NAN";"UNKNOWN";"SIYANA"
"d6c26d609dcbbcc8ee853d501a4ab15a";"UNKNOWN";"GHAZIPUR";"JANGIPURA"
"0df516bc8c78e00b6c2e5bad8b680ed0";"UTTAR PRADESH";"UNKNOWN";"MATHURA"
"0889b34f16f0725b7eea98ae18c536a9";"UTTAR PRADESH";"RAMPUR";"RAMPUR"
"7b529ad8472c5613b2aa1da229997949";"UNKNOWN";"UNKNOWN";"LADWA"
"5c0b35d9e2a46c1ca67713fc212bed7b";"NAN";"AKOLA";"UNKNOWN"
"a66c02420a44f131708a4e737c399179";"UNKNOWN";"PARBHANI";"PARBHANI"
"4472bbd9299613c60ca0178f001cf3dc";"UNKNOWN";"ROHTAK";"MEHAM"
"5d1a06039bedbbaa3a4d0ee4bc9b436b";"RAJASTHAN";"BIKANER";"NOKHA"
"e6fcfef116b716f2dea75ca2c8d3d361";"RAJASTHAN";"JHALAWAR";"IKLERA"
"849be15fa44317684991c1d51bdfda25";"NAN";"HOSHIARPUR";"GARHSHANKAR (KOTFATUHI)"
"961c3b135ab0b016c483b0b7612d29ca";"UNKNOWN";"ROHTAK";"ROHTAK"
"ba3aed82cedcb86007cff943021c6b04";"UNKNOWN";"JIND";"SAFIDON"
"7f9616d1c06fb959561793fdf014cd83";"UNKNOWN";"DEWAS";"DEWAS(F&V)"
"e19d6db8d59203a159cc3b68897f19f1";"PUNJAB";"JALANDHAR";"JALANDHAR CITY(JALANDHAR)"
"7fdd12010463b071340233557ea58463";"UNKNOWN";"UNKNOWN";"MUMBAI"
"0d4ee69fa926909c9bc4d8ed83f0425a";"NAN";"CHIKMAGALUR";"BAGEPALLI"
"81e3c7a8539cb1fc2e7815823554c667";"MADHYA PRADESH";"INDORE";"INDORE(F&V)"
"3c01b0c2ecf5b1b979bd88e68c663ff3";"MAHARASHTRA";"SHOLAPUR";"AKLUJ"
"363e1d64600b47bd996f64d2ad56c691";"UNKNOWN";"INDORE";"INDORE(F&V)"
"e3193b836d32df534294556a3992f99b";"UNKNOWN";"BHAVNAGAR";"UNKNOWN"
"f05345d5385dcef9887da1b7644a7125";"RAJASTHAN";"HANUMANGARH";"RAWATSAR"
"eb73477ed76b1563cb09c97ed09c2fba";"NAN";"UNKNOWN";"SAILANA"
"50f294c86ca895be7a649f0d881b2904";"UNKNOWN";"JHANSI";"GURUSARAI"
"c82d590caa56322d12f5e2cf5b51fc3d";"WEST BENGAL";"PASCHIM BARDHAMAN";"ASANSOL"
"f5bf543e1e1a696827f0a0de051f9bfc";"NAN";"INDORE";"INDORE(F&V)"
"17a82e6b1dbc9b7ed5748bbed3b42d48";"MADHYA PRADESH";"SAGAR";"SHAHAGARH"
"dcd78e46c5ae604ed3649fe41c76806e";"KERALA";"UNKNOWN";"KANNUR"
"3e782d82fa13ad6747991f0a23a2fb89";"UNKNOWN";"BIKANER";"BIKANER (F&V)"
"b87d9e6bea095dd9903948404fe26616";"MAHARASHTRA";"UNKNOWN";"NASIK"
"b7e3e4865cc1c515e929875da57dc2d7";"UTTAR PRADESH";"AZAMGARH";"UNKNOWN"
"df6cd00a07181977c66ff03e54c9ed8f";"UNKNOWN";"KOLLAM";"KOTTARAKKARA"
"e4c77e567d067848d33ee2491855dd89";"HIMACHAL PRADESH";"CHAMBA";"CHAMBA"
"279e739cf11b99042e722b242dc6cd4b";"ORISSA";"KENDRAPARA";"KENDRAPARA(MARSHAGHAI)"
"6400e38d700ce0cedb9e8519bb97fe10";"MADHYA PRADESH";"VIDISHA";"KURWAI"
"9aaa827b9b7f7f6c7c4c665f19d3fbbd";"NAN";"UNKNOWN";"BABERU"
"b8bd88f435a797a6f2feb59ff96ec21c";"UTTAR PRADESH";"ALIGARH";"ALIGARH"
"dedb6e9566f1c2cbbf804c961a8bb004";"UTTAR PRADESH";"FATEHPUR";"BINDKI"
"0b7c2a93c894c600528dbc9b3e3fa7f1";"NAN";"UNKNOWN";"AHMEDNAGAR"
"fab6152e336e8e6c76c2bf9b5b62b989";"UTTAR PRADESH";"UNKNOWN";"ALLAHABAD"
"c36628613a864394e79cf1fee4eae6e1";"UTTAR PRADESH";"SHAHJAHANPUR";"SHAHJAHANPUR"
"a6f7eefd772dcf3571c6875ecaf621ab";"UNKNOWN";"KURUKSHETRA";"SHAHABAD"
"7b9e8fbbeaa727274072338d27cdb795";"PUNJAB";"FARIDKOT";"FARIDKOT"
"a4bd455c9d1f657639df936bd92ae6d2";"UNKNOWN";"RAMPUR";"RAMPUR"
"efafa25a30f1248c8ffb424ceae0f217";"KERALA";"UNKNOWN";"MANJERI"
"47e7e24d8e7de47d0b832f4c99de37c3";"KERALA";"UNKNOWN";"KATTAPPANA"
"35875ef8086a05af4f1eb19d20e1a7d9";"MADHYA PRADESH";"KHARGONE";"BADWAHA"
"ab6d8ecb8fd97255aa392fa2bfe1f2fe";"PUNJAB";"HOSHIARPUR";"MUKERIAN(TALWARA)"
"5cbe14bd76475c4d7be38f587ef02f5c";"HIMACHAL PRADESH";"KANGRA";"KANGRA(BAIJNATH)"
"6ca3798b09d44582e2b8683b96be58c1";"UNKNOWN";"BALLIA";"UNKNOWN"
"17173766a20d9f722b2ebd9df32573f9";"UNKNOWN";"MANDSAUR";"PIPLYA"
"4ea8e3b09b02f437d4bb23d61f2ce9cd";"UTTAR PRADESH";"HARDOI";"UNKNOWN"
"8a044978c6544afcb2c95e1666ff41de";"MAHARASHTRA";"LATUR";"AHMEDPUR"
"a223721dc577092c556266fac560d7e3";"CHANDIGARH";"CHANDIGARH";"CHANDIGARH(GRAIN/FRUIT)"
"b0dceb10b62b3a94bcaeedc348ca451e";"RAJASTHAN";"GANGANAGAR";"KESARISINGHPUR"
"81ff713fb20925b6a622db76b5192315";"CHATTISGARH";"UNKNOWN";"KHERAGARH"
"e167f83677aee5db5d1a989868905082";"UNKNOWN";"BADAUN";"SHAHASWAN"
"364dd4f88acf13143dedc76588dfefdc";"MAHARASHTRA";"UNKNOWN";"CHANDUR BAZAR"
"ff306d670433d7ce1311cfe747a6d7f1";"ANDHRA PRADESH";"KARIMNAGAR";"KARIMNAGAR(RYTHU BAZAR)"
"848c8b8c435859e51edb90f54df3ab77";"HIMACHAL PRADESH";"UNKNOWN";"BHARUASUMERPUR"
"d5d31fcf793f9844c7fdbd2c18927613";"UNKNOWN";"JABALPUR";"UNKNOWN"
"d7e4cdfd54154b7c395046a9cbd68d73";"KERALA";"ERNAKULAM";"ERNAKULAM"
"25863c94571f10dd189d693cff0f7eb5";"UNKNOWN";"BIJNOR";"KIRATPUR"
"c984e746c3aa9fab746719acc29fcc9e";"MADHYA PRADESH";"ALIRAJPUR";"ALIRAJPUR"
"2cfa4ca78cf2318142fb38ef12e64b6d";"PUNJAB";"UNKNOWN";"BILGA"
"fdf6bbb7e83e107d2703b941392231ed";"UTTAR PRADESH";"UNKNOWN";"ROBERTSGANJ"
"be02c1011f8981b1d6a9992bb67b29b5";"UNKNOWN";"JHALAWAR";"CHOUMAHLA"
"fb8bad0b747909826d437783591e71a4";"MADHYA PRADESH";"SATNA";"RAMNAGAR"
"a381be4c383adfa28377dec74b322b2b";"NAN";"KOLLAM";"KOTTARAKKARA"
"be513d31f6bd21cb30e415fa5ae905ed";"UNKNOWN";"KULLU";"KULLU"
"eca35b18cb4dfc2ce9d0945548633e8f";"PUNJAB";"UNKNOWN";"NABHA"
"76e7c3729a2a41d6910ebe657183149c";"JAMMU AND KASHMIR";"UNKNOWN";"ASHAHIPORA (ANANTNAGH)"
"e2924cd85f8f90a594667cdf68277bdb";"MAHARASHTRA";"UNKNOWN";"BHUSAVAL"
"3acbcbd602c7f58bc81219308b2b3d4a";"UNKNOWN";"MANDSAUR";"MANDSAUR(F&V)"
"0f4340ab2958681571ef1d961ae02620";"MAHARASHTRA";"JALGAON";"DHARANGAON"
"b1eefca816271e670223f4e07ab496f6";"UNKNOWN";"HYDERABAD";"MAHBOOB MANISON"
"f68470898276d41394e70628d8188348";"MADHYA PRADESH";"SAGAR";"DEORI"
"b4e96c0bcc499e2d5814c15ece6f951a";"MADHYA PRADESH";"UNKNOWN";"SUSNER"
"197ce25ed943668808b56b5be8e504a4";"HARYANA";"UNKNOWN";"AMBALA CANTT."
"11230047e1c8cf9ffbcd3bddf8652a4a";"KARNATAKA";"BELGAUM";"BELGAUM"
"50ad523a0bdb8303ac82b9cf0bfe6654";"HIMACHAL PRADESH";"UNKNOWN";"SOLAN"
"485bc2cff854a462085ff0e8e18490a1";"UNKNOWN";"UNKNOWN";"DHAMNOD"
"8b54a807789c1effde0a525d9db69c85";"UNKNOWN";"UNKNOWN";"TIPHRA"
"04cdf1ce11f96a379dc4e216335ea144";"PUNJAB";"JALANDHAR";"BILGA"
"692aac7b2319d8123d7357c3ad3a6ed3";"KARNATAKA";"UNKNOWN";"BELGAUM"
"acf7e144cc495012144370438eec235d";"NAN";"UNA";"UNA"
"f774cab66dcc5d2bdaebe9edad61dcd8";"UTTAR PRADESH";"UNKNOWN";"HARGAON (LAHARPUR)"
"8339858e27daf3f4781fe7f1ed633cb0";"KERALA";"MALAPPURAM";"THIRURRANGADI"
"d59db155e2d6bea9d98024c08d799a6d";"UNKNOWN";"YAMUNA NAGAR";"SADHAURA"
"bca4038a08d1e92f900c6c2c1df8981a";"NAN";"JALANDHAR";"MEHATPUR"
"c63f36934cd3bbd72176e6ebc164fa3d";"KERALA";"THIRUVANANTHAPURAM";"UNKNOWN"
"e7bb6991d3eaab828216e9e65fa56cf1";"GUJARAT";"ANAND";"ANAND(VEG,YARD,ANAND)"
"2b0d1dc0aac97f9f289973ff7d55d2fd";"HARYANA";"MEWAT";"PUNHANA"
"2cc5dea6bfb9e14d67084c231c938e78";"UNKNOWN";"MOGA";"MOGA"
"298d0473ac16e852564982b778b8b60e";"GUJARAT";"AHMEDABAD";"UNKNOWN"
"685a22d3742c55d290f54a4cd2bf969d";"MADHYA PRADESH";"UNKNOWN";"SHAMGARH(F&V)"
"f04823a18937f1664d90f6c267b9b8e6";"NAN";"JALANDHAR";"PHILLAUR(APRA MANDI)"
"5ea20296df10d7ffdcbaf445ca1e1590";"UNKNOWN";"KIPHIRE";"KIPHERI"
"cb4bed048b128d80abe8ef0b461f7a6b";"UTTAR PRADESH";"MAHOBA";"UNKNOWN"
"984acb3be6292e0b59a579a148a66138";"WEST BENGAL";"UNKNOWN";"SAINTHIA"
"1a5a5dbe8b4b8964c8d4739d8a7b5811";"UTTAR PRADESH";"BANDA";"BANDA"
"ba3be72ec3a7d0745fbbcaaef6ccac35";"KARNATAKA";"BANGALORE";"RAMANAGARA"
"067efec8b4db0da434933758c79b34a6";"MAHARASHTRA";"AHMEDNAGAR";"RAHURI"
"2b4a3d8255b1ecd8e83a1ade9f15bcf0";"MADHYA PRADESH";"TIKAMGARH";"JATARA"
"455d2eab483b7530c1b9d1de18e6a716";"NAN";"UNKNOWN";"ACHALDA"
"902087af6a942edcb74a7234018da8e0";"RAJASTHAN";"KOTA";"KOTA"
"41609ba88601bcf4e6bfe4dd015d5e9c";"NAN";"SHOLAPUR";"SOLAPUR"
"6fd2022d84cc7e2d7bf67cd1360aeda9";"NAN";"AMROHA";"DHANAURA"
"36e3c7ec77f72170aa79af93123ee815";"UNKNOWN";"AHMEDNAGAR";"AKOLE"
"01fd6f3394daea36a9d00255bccb2e89";"UNKNOWN";"PANCHKULA";"RAIPUR RAI"
"8fa74f94651b9c8a72ac2b1f4b973f1b";"MAHARASHTRA";"UNKNOWN";"RAHURI"
"b8c34bac47d51055ccd4f76aff354575";"NAN";"UNKNOWN";"MAINPURI"
"317e2cac3a2047eed921e25a00ba0f8b";"MADHYA PRADESH";"TIKAMGARH";"UNKNOWN"
"b7ddb9a1a4cc07497da48a7f3f37f8d9";"WEST BENGAL";"UNKNOWN";"RAMKRISHANPUR(HOWRAH)"
"00f4540efe501042980ba020d554df3a";"HIMACHAL PRADESH";"UNKNOWN";"HAMIRPUR(NADAUN)"
"744f8dcfcd89f6328e1efb87cfc1bce6";"WEST BENGAL";"PASCHIM BARDHAMAN";"UNKNOWN"
"ef9a3b6e003cb2845ee7ab4674203e05";"GUJARAT";"NAVSARI";"BILIMORA"
"a3cedf0a4ed22510d4a49af9c98d180e";"UNKNOWN";"SAMBHAL";"MURADABAD"
"42582d4126d794d427f46e0a6970b6b1";"JAMMU & KASHMIR";"UDHAMPUR";"UDHAMPUR"
"ae142b8e992bbab82fb8612557f4a094";"NAN";"UNNAO";"UNKNOWN"
"4911effd023daa622c0c81dfba4b3545";"KARNATAKA";"MYSORE";"UNKNOWN"
"01068f795207b3a1473936957bf61507";"UNKNOWN";"UNKNOWN";"KALWAKURTHY"
"30ae71ba3d065fd786565b59db95bfb1";"PUNJAB";"JALANDHAR";"NOOR MEHAL"
"48415e9ffe107da40276361c717d4519";"UNKNOWN";"UNKNOWN";"BAREILLY"
"1fdb187ec56bc060b271aa8e97cc1865";"HIMACHAL PRADESH";"KULLU";"KULLU"
"16e5104cabd817aa9a2e6981d9bc3943";"MADHYA PRADESH";"UNKNOWN";"SHUJALPUR"
"3b740c9a5a9c497db55338608fbb6b6a";"RAJASTHAN";"UNKNOWN";"SIKAR"
"21cefd5c347d9302427ecd904271ac86";"UNKNOWN";"CHHATARPUR";"BADAMALHERA"
"490b380ee58a9c08aa63105325f15b62";"NAN";"HARDOI";"SHAHABAD(NEW MANDI)"
"893aad74396e61da5392e530a5e7136e";"NAN";"BALLIA";"BALLIA"
"a8d72a9965c515ea3c72ca9d5504efb6";"UNKNOWN";"SITAPUR";"MEHMOODABAD"
"29bed59ce72390270ae957d171d1d777";"UNKNOWN";"JHANSI";"UNKNOWN"
"a80fc71092276b94baab57ef1dd4c30a";"UTTAR PRADESH";"BAGHPAT";"BARAUT"
"22e54a47dbdcc1b14f60b365ca8efacc";"MAHARASHTRA";"KOLHAPUR";"KOLHAPUR"
"3424c20ae301742f5551fe511b02b268";"WEST BENGAL";"UNKNOWN";"BANKURA SADAR"
"043ea4946a66cacbefa12fe9a6f9e048";"WEST BENGAL";"UNKNOWN";"ALIPURDUAR"
"4059201197dd79c5d59b340acc6898a5";"UTTAR PRADESH";"BASTI";"BASTI"
"9dee73f2a5ef9a1e7b917e3492a1ca27";"PUNJAB";"FAZILKA";"JALALABAD"
"1cc57fbcfa08e53bfcd743fd615af2f8";"UTTAR PRADESH";"UNKNOWN";"BILSI"
"172ef66c2599816bc555a400668a52af";"NAGALAND";"KOHIMA";"KOHIMA"
"e9348544819d993b0c70b43287cb07b2";"GUJARAT";"UNKNOWN";"BILIMORA"
"bc7365eb8f06c1cef5b19818d32d9b7a";"UNKNOWN";"UNKNOWN";"SYOPURKALAN(F&V)"
"3c439e2a1cf767897b80cfc108b7b5ae";"UTTAR PRADESH";"UNKNOWN";"GULAVATI"
"c09ca76bf055e956bcbae8139f2933e3";"GUJARAT";"AMRELI";"UNKNOWN"
"afaa97698b1799994b8abe96982410bb";"UTTAR PRADESH";"MAINPURI";"BEWAR"
"0f4909d391edf7fbcec29f996e81ab07";"UNKNOWN";"MORENA";"BANMORKALAN"
"2bcff7f6fc09067d1af5f520250de0b7";"UTTAR PRADESH";"BARABANKI";"BARABANKI"
"5d49903e6fe2c1114b5b82eef8a7679e";"ANDHRA PRADESH";"HYDERABAD";"ERRAGADDA(RYTHU BAZAR)"
"2dc1f3e08c1acf8bedac42a2a90581b2";"MADHYA PRADESH";"PANNA";"AJAYGARH"
"103b2e8123e10a944db15a8683d283d8";"UTTAR PRADESH";"UNKNOWN";"DIVAI"
"b3c52971777e54979b4792dc77f9aaad";"UNKNOWN";"SHOLAPUR";"BARSHI"
"27ff9b4e0bfec063b1369bace8bfbdd6";"UNKNOWN";"HOWRAH";"RAMKRISHANPUR(HOWRAH)"
"52af5cc98e8d4abff7021e1503329418";"UNKNOWN";"BANDA";"ATARRA"
"bd1b5f0b1f7e4f051f3dfab5d81a1dbd";"DELHI";"DELHI";"KESHOPUR"
"e16bd16e923fb2bba5e892f9d0ecca90";"UTTAR PRADESH";"MUZAFFARNAGAR";"UNKNOWN"
"56c3aa8caabb659beaa2ee68ceb56d56";"MAHARASHTRA";"JALGAON";"CHOPADA"
"fc2b7a00e9d81d541ff6b746d36516f5";"UNKNOWN";"MURSHIDABAD";"UNKNOWN"
"d3e14235cd428dc15f8062c32bc79afb";"NAN";"BANKURA";"INDUS(BANKURA SADAR)"
"a6d77d93520f92553015bc460593e480";"UNKNOWN";"AMBALA";"NARAINGARH"
"3056677e5d36ece7017f4b1a5c755091";"NAN";"UNKNOWN";"MALOUT"
"14ea11d9a979665432eaf0986bc02f5f";"ORISSA";"ANGUL";"ANGUL"
"f782d2eb230f19595c9b35f8747977d4";"MADHYA PRADESH";"SHIVPURI";"POHARI"
"965a002d6da85a66ee50e27c3d81c9ad";"NAN";"DHAR";"MANAWAR"
"1e9a1ac422f1f50d90606e723611bc94";"UNKNOWN";"AKOLA";"UNKNOWN"
"6bb8508b5a7cb11c29da25d21d2faab5";"UNKNOWN";"HANUMANGARH";"HANUMANGARH"
"7041a39c5a7550346bec6f6d087d0670";"UNKNOWN";"HOSHIARPUR";"GARH SHANKAR"
"d8b200fc5378044f79881b92ba85fa5e";"ORISSA";"KHURDA";"UNKNOWN"
"9ba6f246a0ba39f8a59b48a92a64ff8a";"UTTAR PRADESH";"BAGHPAT";"KHEKDA"
"77ba123dcb18aee1da785f48a781957d";"MAHARASHTRA";"UNKNOWN";"PACHORA"
"a207228b6ba4353f493a3b861dfad4eb";"UTTAR PRADESH";"UNKNOWN";"ANOOP SHAHAR"
"42ffd4e48df80bbe9af1aaf1b1f42078";"CHATTISGARH";"DURG";"UNKNOWN"
"724bd597b3b0f95785615b04bf3bc069";"UNKNOWN";"ALIGARH";"ATRAULI"
"5f6cbeb78e166ba37e46aa747a96d66d";"MADHYA PRADESH";"CHHINDWARA";"UNKNOWN"
"8ca9d95f436e9d2a0540952a80eb0f44";"UNKNOWN";"IDUKKI";"VANDIPERIYAR"
"9d1848af823fa5ae9df5bd1f86d0015a";"PUNJAB";"PATIALA";"DUDHANSADHAN"
"54ff20cce3d1f66126e397fd54c15bc2";"MAHARASHTRA";"UNKNOWN";"KOPARGAON"
"e396b44659c44e9a43fe0d48dbfdc39a";"UNKNOWN";"FATEHPUR";"FATEHPUR"
"1723a2ef58c7004bab575580d0322467";"UNKNOWN";"UNKNOWN";"KOLAR"
"78ed1182fd2a91f27e3ea9d78377b369";"UNKNOWN";"SHAJAPUR";"UNKNOWN"
"8a61b613117cf8279df48fc9888d37fb";"HARYANA";"UNKNOWN";"MUSTAFABAD"
"bcaa9c0a3e5989e2186f96e0e3885878";"UTTAR PRADESH";"SAHARANPUR";"GANGOH"
"fdc647811b6f1dd4eab9fc4e0d49e106";"UTTAR PRADESH";"UNKNOWN";"GORAKHPUR"
"926f297c04f3eeab1d7ff7dcfe193f18";"UNKNOWN";"UNKNOWN";"SHAHGANJ"
"e8079fe3ddcf74b56395ace4bff2fa7c";"MADHYA PRADESH";"CHHATARPUR";"CHHATARPUR"
"7af22c0b736d5fc2d4603eade06e5b56";"UNKNOWN";"UNKNOWN";"SIWAN"
"d10e4a4614fdcf3961960384b4cff0de";"NAGALAND";"KOHIMA";"JALUKIE"
"9656f3eac6da1801727d481d1c108b32";"UNKNOWN";"UNKNOWN";"BARAN"
"69d49fdb061ffef4dbbeefaa37bbb3de";"PUNJAB";"UNKNOWN";"DINANAGAR"
"0eacf68bd47f24eae1d0714e4a8b1b26";"UNKNOWN";"KOLKATA";"SEALDAH KOLEY MARKET"
"8419cba3349f653313dba72d028ff243";"GUJARAT";"UNKNOWN";"MAHUVA(STATION ROAD)"
"fff39169609d6b3eb542a6df2c4f5475";"UNKNOWN";"IDUKKI";"THODUPUZHA"
"eec99dfa271a7a48648a7c5ea704b3d3";"UNKNOWN";"UNKNOWN";"SADHAURA"
"c7b0fca4396609bc9327c2de48bb51b2";"UNKNOWN";"DHAR";"RAJGARH"
"b76ccb45697fc0d7557c33c35f31cc5b";"HARYANA";"KAITHAL";"UNKNOWN"
"7807d42e40858f236e885c24e9d0c07d";"MADHYA PRADESH";"UNKNOWN";"ALIRAJPUR(F&V)"
"0f98f28ccc3d531383aeb856d20870fe";"NAN";"BUNDI";"UNKNOWN"
"0735dcec548d64d65417e541b84289a1";"UNKNOWN";"HASSAN";"CHANNARAYAPATNA"
"5e8944ec689e3a625e7bec70f24ddf87";"UTTAR PRADESH";"UNKNOWN";"SIKARPUR"
"e3e6acb421c190a0f4eccc4abc5edb1c";"UNKNOWN";"BHARATPUR";"BAYANA"
"0b4668b64a5c13d84a769d666b2d56a6";"UTTAR PRADESH";"UNKNOWN";"GANGOH"
"cada60420489241fb8c5a9b98cb0f9bf";"HARYANA";"UNKNOWN";"PATAUDI"
"6ca79eb782e859e16afd16e9a75db861";"CHATTISGARH";"RAJNANDGAON";"UNKNOWN"
"e21429a89b60eed31761e30109364ec5";"HARYANA";"UNKNOWN";"JAKHAL"
"0d2a7fa63868d11ce96ff9d2c4bc52c0";"MADHYA PRADESH";"BETUL";"BHENSDEHI"
"e46716f47c63ff21a29c951eea229a78";"UNKNOWN";"KURUKSHETRA";"LADWA"
"576f480d79059d559410995aebca2ea2";"RAJASTHAN";"BHARATPUR";"NADWAI"
"4444612f71663983bf182b90df22e600";"MADHYA PRADESH";"UNKNOWN";"NAUGAON"
"575dbe55c456345fdaff9fe61350a90f";"NAN";"LAKHIMPUR";"UNKNOWN"
"3112d8687ac00276a79277f0e911ba7b";"UTTAR PRADESH";"UNKNOWN";"KHAIR"
"e5becea4c80a28a6e924211909817f56";"UNKNOWN";"UNKNOWN";"KHANDWA(F&V)"
"ecbbffcc34e733768dda1f390cb01d3f";"UNKNOWN";"GONDA";"GONDA"
"714836228858050e4b889e34947cbec5";"UNKNOWN";"RAJKOT";"UNKNOWN"
"ae0381f44f901e0a5e43bea852928061";"UNKNOWN";"MOGA";"KOT ISE KHAN"
"d3cbb7170647d4a9ea51c0e99091a3a0";"MADHYA PRADESH";"PANNA";"UNKNOWN"
"6365ab843b83fd9b6c0200fe3d9ffef7";"UNKNOWN";"MATHURA";"MATHURA"
"7efa9d4a55ce4f95e7f4d557d77c2d6a";"UTTAR PRADESH";"ALIGARH";"ATRAULI"
"ae257a24073e1202eedf292357609d51";"UNKNOWN";"UJJAIN";"UJJAIN"
"676a1dcd8ed28331a95bf9f14a6544c2";"HARYANA";"UNKNOWN";"THANESAR"
"a52b95992f1692eb70ed8125ca29d895";"UNKNOWN";"RAJKOT";"RAJKOT(VEG.SUB YARD)"
"f0c7ab42c340fcf22c6ac1a9c1a4c92d";"MAHARASHTRA";"UNKNOWN";"MAJALGAON"
"cd3ae91a55d267d881fca2d9771c18e6";"UTTAR PRADESH";"BULANDSHAHAR";"ANOOP SHAHAR"
"e0a7a18cad630cfea119136565dd4aa6";"UNKNOWN";"AJMER";"MADANGANJ KISHANGARH"
"c6ced3738a7bcd4f351a622ed4ec2698";"HARYANA";"UNKNOWN";"CH. DADRI"
"a07bc27e84ff54e32a24af25988d3ff2";"UNKNOWN";"JHANSI";"MAURANIPUR"
"ede46745efecb79d33b10a18ca78d46f";"MAHARASHTRA";"AHMEDNAGAR";"SHEVGAON"
"3e92d95ae4d2821e07377d604177f204";"UNKNOWN";"GANGANAGAR";"SRI KARANPUR"
"ef923782f4ab6fd5654b577c3c3d0b23";"MADHYA PRADESH";"UJJAIN";"UNHEL"
"1b7745c9a4334bf197eaa8568b37dc20";"HARYANA";"PANCHKULA";"BARWALA"
"87041c0fcd7cec22fd47c5b18b0dda9d";"UNKNOWN";"AMROHA";"UNKNOWN"
"eade88bbacf5623d521ba59ddf21532b";"UTTAR PRADESH";"MEERUT";"UNKNOWN"
"919c65cd14a2e9bd3cd32326a432689d";"NAN";"UNKNOWN";"PATRAN"
"1ae6ee3d6b4ca7ecefe4dc3796330ede";"UTTAR PRADESH";"SAMBHAL";"UNKNOWN"
"a0697fa4cb43eb515aff4ed2cc5dd62f";"UTTAR PRADESH";"UNKNOWN";"BANGARMAU"
"a3603d5cb74ac38f09729521c246e247";"UNKNOWN";"BIRBHUM";"UNKNOWN"
"94aae1d45c100b49f4dfd95e5cfbc69c";"RAJASTHAN";"HANUMANGARH";"NOHAR"
"e6337533dea4ed4b78617f7701a57fca";"MAHARASHTRA";"UNKNOWN";"NAVAPUR"
"715145a255137f54112dd27bd442df1d";"MAHARASHTRA";"AHMEDNAGAR";"NEWASA(GHODEGAON)"
"bbe92ff8b62c818d8ad461196f09146f";"UNKNOWN";"AHMEDABAD";"AHMEDABAD"
"a3cb4195d5f268bcd2d16dfd6b7be061";"WEST BENGAL";"UNKNOWN";"BIRBHUM"
"4c8bdf846dad2e10ea0d2b8941b3a3e9";"PUNJAB";"SANGRUR";"LEHRA GAGA"
"448dbd30c8c09d801646914719a0f8b4";"GUJARAT";"BHARUCH";"UNKNOWN"
"3116b75ed323948eb0f0edf07fce8fa2";"UTTAR PRADESH";"AMROHA";"AMROHA"
"e04b217bdc04a3f5419d76ef211d4d32";"NAN";"ETAH";"UNKNOWN"
"7da1d1bb3c0f097b16901a57a7b6fd40";"ANDHRA PRADESH";"NALGONDA";"UNKNOWN"
"22a00f4c87b652118fe528c619f3bc20";"UNKNOWN";"DHENKANAL";"KAMAKHYANAGAR"
"ff110dc029743e1a33569327c892cb3c";"ORISSA";"BHADRAK";"BHADRAK"
"ea91ec62ff137a45d495c095d9fc876d";"UNKNOWN";"AMBALA";"UNKNOWN"
"b06fb5c12dc4bf6964e9d27e49a67895";"UNKNOWN";"HOSHANGABAD";"HOSHANGABAD"
"6490204b5deddad1e70c354ecf5ec584";"KERALA";"UNKNOWN";"PALA"
"ac5da106f5bd0c408d882392458ef433";"UNKNOWN";"PORBANDAR";"PORBANDAR"
"27fa7c9385b1d2fb50df33ee857626a6";"UTTAR PRADESH";"UNKNOWN";"BANDA"
"141ef95bf03fefbafaaafc7ab4040e60";"UTTAR PRADESH";"JHANSI";"JHANSI"
"dedc3a061892e7d452d18439c688cc91";"PUNJAB";"UNKNOWN";"DORAHA"
"aa8ac07676f05bf818ff85e3e525724d";"MADHYA PRADESH";"UNKNOWN";"RAHATGARH"
"bf8a64bd151014c5c193b03702f132fc";"RAJASTHAN";"ALWAR";"KHERLI"
"58c9b99d2c79d317b81584008c3c3950";"HARYANA";"YAMUNA NAGAR";"MUSTAFABAD"
"1907e7221bbddb8310765013844047ce";"UNKNOWN";"UNKNOWN";"SHAHZADPUR"
"08c8117be40590747aa2ebbc0516db22";"UNKNOWN";"UNKNOWN";"KAPADVANJ"
"90f6aa5b9270c49bf419e303396dd9e5";"UNKNOWN";"UNKNOWN";"HANUMANGARH"
